x,y,z_current,spindle_current,force_phy,force_hybrid,delta_f,stiffness,delta_k
5.240873478913152184e+01,4.278494245275096475e+00,4.067538979506386987e+00,8.612655099813961712e+00,-9.914045644003527613e+00,1.378997465531380584e+00,1.129304310953490820e+01,3.512537879417970544e+03,2.810030303534376230e+02
5.242873812302050140e+01,4.211881821112233304e+00,4.056828358112186450e+00,8.637398656489718718e+00,-9.891602844122001414e+00,7.338561778878371911e-01,1.062545902200983861e+01,3.512695074790501621e+03,2.810156059832401638e+02
5.244874145690948097e+01,4.145117945257195124e+00,4.312393228442995330e+00,8.520736632182558168e+00,-9.319606919913567822e+00,1.659736325249193456e+00,1.097934324516276128e+01,3.512847961847020542e+03,2.810278369477616707e+02
5.246874479079846765e+01,4.078203915984302874e+00,4.142394528916163665e+00,8.604106269227280279e+00,-9.626019380009385173e+00,1.489708083638189962e+00,1.111572746364757514e+01,3.512996478664204915e+03,2.810397182931363886e+02
5.248874812468744722e+01,4.011141036568767859e+00,4.039884136696265671e+00,8.453712133413818108e+00,-9.793180006162682361e+00,1.370550122981789798e+00,1.116373012914447216e+01,3.513140563655643746e+03,2.810512450924514951e+02
5.250875145857642678e+01,3.943930615244869653e+00,4.076618491816502932e+00,8.606229603558768204e+00,-9.672982723910690694e+00,1.168782836390668933e+00,1.084176556030135963e+01,3.513280155586212004e+03,2.810624124468969853e+02
5.252875479246541346e+01,3.876573965163784052e+00,4.246710994816733198e+00,8.502023480388603005e+00,-9.277576741041142938e+00,1.876877742095288681e+00,1.115445448313643162e+01,3.513415193586451551e+03,2.810732154869161263e+02
5.254875812635438592e+01,3.809072404351498964e+00,4.249395301107408152e+00,8.455999684843220621e+00,-9.227751815612235120e+00,2.134960919940045443e+00,1.136271273555228056e+01,3.513545617166963893e+03,2.810836493733571047e+02
5.256876146024337260e+01,3.741427255666104568e+00,3.964546442404635496e+00,8.538856798901656830e+00,-9.771454814537220201e+00,1.220029784041232190e+00,1.099148459857845239e+01,3.513671366232795663e+03,2.810937092986236507e+02
5.258876479413235216e+01,3.673639846755612837e+00,4.046582856302508802e+00,8.668644436963498734e+00,-9.557943893493998644e+00,1.532221141097959816e+00,1.109016503459195846e+01,3.513792381097830457e+03,2.811033904878264593e+02
5.260876812802133884e+01,3.605711510014925736e+00,4.051610415178817703e+00,8.573964034785838351e+00,-9.503433173602624962e+00,1.645413179227341871e+00,1.114884635282996683e+01,3.513908602499162498e+03,2.811126881999330180e+02
5.262877146191031841e+01,3.537643582543107179e+00,3.911563621778572308e+00,8.682053663611643657e+00,-9.748417249096686277e+00,1.228044806685810286e+00,1.097646205578249656e+01,3.514019971611463916e+03,2.811215977289170951e+02
5.264877479579929798e+01,3.469437406100326804e+00,4.012355988531108864e+00,8.505260951794543445e+00,-9.496347865634183094e+00,1.590289974044717169e+00,1.108663783967890026e+01,3.514126430061326118e+03,2.811301144049061236e+02
5.266877812968827755e+01,3.401094327064532408e+00,4.008808381984615643e+00,8.651786420588594595e+00,-9.459697466816205491e+00,1.121548726779334260e+00,1.058124619359553975e+01,3.514227919941586606e+03,2.811382335953269376e+02
5.268878146357726422e+01,3.332615696388325333e+00,4.134132667203900269e+00,8.518557969077358294e+00,-9.157099131535606062e+00,2.235827050632265056e+00,1.139292618216787112e+01,3.514324383825615314e+03,2.811459507060492342e+02
5.270878479746624379e+01,3.264002869555276742e+00,4.131343633844077878e+00,8.591503053617742580e+00,-9.118994267846584734e+00,2.140945899354422366e+00,1.125994016720100710e+01,3.514415764781578218e+03,2.811532611825262506e+02
5.272878813135522336e+01,3.195257206536389560e+00,3.936100575161271653e+00,8.593530794774501658e+00,-9.478195454704888334e+00,1.576230016160137026e+00,1.105442547086502536e+01,3.514502006386653647e+03,2.811601605109323145e+02
5.274879146524421003e+01,3.126380071746211797e+00,3.939093131549582072e+00,8.631808210481672461e+00,-9.428276373558695411e+00,1.398129758918305043e+00,1.082640613247700045e+01,3.514583052741209031e+03,2.811666442192967565e+02
5.276879479913318249e+01,3.057372833999000505e+00,4.033653885154395269e+00,8.601613994549204278e+00,-9.189407403974890087e+00,1.865226652543489294e+00,1.105463405651837938e+01,3.514658848482926714e+03,2.811727078786341281e+02
5.278879813302216917e+01,2.988236866464451413e+00,3.872897749626458275e+00,8.525058901464914740e+00,-9.477612261868760157e+00,1.638300732288263006e+00,1.111591299415702316e+01,3.514729338800873848e+03,2.811783471040699283e+02
5.280880146691114874e+01,2.918973546623685245e+00,4.002949750320214051e+00,8.657230064230700961e+00,-9.165605291196214921e+00,1.786445348912868880e+00,1.095205064010908380e+01,3.514794469449514054e+03,2.811835575559611584e+02
5.282880480080013541e+01,2.849584256224688694e+00,3.910968495021133862e+00,8.727922682167610802e+00,-9.311977183042293049e+00,1.851150819526075963e+00,1.116312800256836901e+01,3.514854186762655445e+03,2.811883349410124424e+02
5.284880813468911498e+01,2.780070381237893518e+00,3.794406316279318236e+00,8.545243210592911254e+00,-9.509157009107802594e+00,1.633687104582607574e+00,1.114284411369041017e+01,3.514908437667323142e+03,2.811926750133858377e+02
5.286881146857810165e+01,2.710433311811480728e+00,3.785143899923077093e+00,8.447658812677117268e+00,-9.484915710974625824e+00,1.660086930186574605e+00,1.114500264116120043e+01,3.514957169697564950e+03,2.811965735758051892e+02
5.288881480246707412e+01,2.640674442226570218e+00,4.062855552727699937e+00,8.636925286093356746e+00,-8.868357018379414924e+00,2.212593786679658336e+00,1.108095080505907326e+01,3.515000331008166540e+03,2.812000264806533210e+02
5.290881813635606079e+01,2.570795170852265610e+00,3.859696934447248484e+00,8.572959962368749132e+00,-9.244498861933900358e+00,1.998787608590053111e+00,1.124328647052395347e+01,3.515037870388290230e+03,2.812030296310632025e+02
5.292882147024504036e+01,2.500796900100636044e+00,4.064584559049384538e+00,8.591413055424782286e+00,-8.778394569465621800e+00,2.173824670913836243e+00,1.095221924037945804e+01,3.515069737275013267e+03,2.812055789820010432e+02
5.294882480413401993e+01,2.430681036381499460e+00,3.795396578429171441e+00,8.648814497700964665e+00,-9.290987908778285842e+00,1.818444866566210294e+00,1.110943277534449614e+01,3.515095881766778803e+03,2.812076705413423383e+02
5.296882813802300660e+01,2.360448990057018026e+00,3.881285473735128555e+00,8.570199867416222972e+00,-9.070669651232041275e+00,1.577792276251644310e+00,1.064846192748368559e+01,3.515116254636738631e+03,2.812093003709391041e+02
5.298883147191197907e+01,2.290102175396339312e+00,4.122787784854137882e+00,8.587565969056726090e+00,-8.529179906825891777e+00,3.004537642688539734e+00,1.153371754951443151e+01,3.515130807345994072e+03,2.812104645876795530e+02
5.300883480580096574e+01,2.219642010529812470e+00,3.698124455240063391e+00,8.603399201260337747e+00,-9.362963717401417085e+00,1.720351189047066853e+00,1.108331490644848394e+01,3.515139492056719519e+03,2.812111593645375933e+02
5.302883813968994531e+01,2.149069917403486407e+00,3.586636717238511629e+00,8.731295376189486035e+00,-9.550324060475675836e+00,1.462038374922785877e+00,1.101236243539846171e+01,3.515142261645175040e+03,2.812113809316140305e+02
5.304884147357893198e+01,2.078387321733071946e+00,3.958148918475485001e+00,8.618398483808213939e+00,-8.740652558558403840e+00,2.006025669640401077e+00,1.074667822819880492e+01,3.515139069714591642e+03,2.812111255771673655e+02
5.306884480746791155e+01,2.007595652958060750e+00,3.693945453776822596e+00,8.519388333562364579e+00,-9.243435753344105166e+00,1.743813300322241133e+00,1.098724905366634630e+01,3.515129870607933299e+03,2.812103896486346457e+02
5.308884814135689112e+01,1.936696344195587560e+00,3.780103768523222829e+00,8.524792592054879492e+00,-9.022999717887637772e+00,2.104910376869799649e+00,1.112791009475743742e+01,3.515114619420523468e+03,2.812091695536418570e+02
5.310885147524587069e+01,1.865690832194192961e+00,3.701726617210919557e+00,8.633793157845939703e+00,-9.142319302341416432e+00,1.758129906406002974e+00,1.090044920874741941e+01,3.515093272012532907e+03,2.812074617610026621e+02
5.312885480913485026e+01,1.794580557287458467e+00,3.793687631689677264e+00,8.534463559084334960e+00,-8.910056049629003994e+00,2.031484318263590438e+00,1.094154036789259443e+01,3.515065785021332431e+03,2.812052628017066240e+02
5.314885814302383693e+01,1.723366963347592318e+00,3.636938813070580867e+00,8.501967596420126227e+00,-9.191340319847464357e+00,2.235268115239062325e+00,1.142660843508652668e+01,3.515032115873686053e+03,2.812025692698948660e+02
5.316886147691281650e+01,1.652051497738825869e+00,3.718929909311283755e+00,8.679899773181960043e+00,-8.979818474910121751e+00,1.978310742217301410e+00,1.095812921712742316e+01,3.514992222797804516e+03,2.811993778238243635e+02
5.318886481080180317e+01,1.580635611270701624e+00,3.784045358733527209e+00,8.685892629406140486e+00,-8.803215381601509293e+00,2.250243376366002579e+00,1.105345875796751187e+01,3.514946064835229663e+03,2.811956851868183662e+02
5.320886814469078274e+01,1.509120758151266672e+00,3.598641224674956174e+00,8.603728446259538032e+00,-9.143921610105643083e+00,1.914743776602852776e+00,1.105866538670849586e+01,3.514893601852564188e+03,2.811914881482051669e+02
5.322887147857976231e+01,1.437508395940135797e+00,3.625225682946364270e+00,8.658689377727066372e+00,-9.047038252597577213e+00,2.115776053351400066e+00,1.116281430594897728e+01,3.514834794553030406e+03,2.811867835642424325e+02
5.324887481246874188e+01,1.365799985501426450e+00,3.657174736271327831e+00,8.652234191608576097e+00,-8.939161763716949594e+00,2.116993428021489265e+00,1.105615519173843886e+01,3.514769604487857578e+03,2.811815683590286312e+02
5.326887814635772855e+01,1.293996990956671755e+00,3.517055896720895802e+00,8.687336304631680051e+00,-9.186641313060766478e+00,1.506892593227785682e+00,1.069353390628855216e+01,3.514697994067491436e+03,2.811758395253993399e+02
5.328888148024670812e+01,1.222100879637540327e+00,3.627488392567822295e+00,8.689451417031602176e+00,-8.916889325655651177e+00,2.104294053199536663e+00,1.102118337885518784e+01,3.514619926572625445e+03,2.811695941258100220e+02
5.330888481413568769e+01,1.150113122038463720e+00,3.682162870515269582e+00,8.434507296568320101e+00,-8.762345984875990368e+00,2.326279167774318424e+00,1.108862515265030879e+01,3.514535366165040614e+03,2.811628292932032309e+02
5.332888814802466726e+01,1.078035191769162848e+00,3.609703323825017129e+00,8.625599625625655520e+00,-8.870396204134745943e+00,1.956642670828705022e+00,1.082703887496345097e+01,3.514444277898255677e+03,2.811555422318604656e+02
5.334889148191364683e+01,1.005868565507051393e+00,3.614856984806017248e+00,8.688111149340937089e+00,-8.818280407124181153e+00,2.260057580255793397e+00,1.107833798737997455e+01,3.514346627727985378e+03,2.811477302182388485e+02
5.336889481580263350e+01,9.336147229496201128e-01,3.634838704652415764e+00,8.615651586988890998e+00,-8.735635892456283358e+00,2.522062514470402306e+00,1.125769840692668566e+01,3.514242382522395019e+03,2.811393906017916038e+02
5.338889814969161307e+01,8.612751467666557303e-01,3.548374920710831493e+00,8.653163569544339850e+00,-8.872882794982528409e+00,1.902467406487046375e+00,1.077535020146957478e+01,3.514131510072149467e+03,2.811305208057719369e+02
5.340890148358059974e+01,7.888513225523021699e-01,3.699862078482285543e+00,8.712072462751896396e+00,-8.518867939929151589e+00,2.601049058807003433e+00,1.111991699873615502e+01,3.514013979100257075e+03,2.811211183280206001e+02
5.342890481746957931e+01,7.163447387771770813e-01,3.779156294428899887e+00,8.660209369307660054e+00,-8.314012711221215213e+00,2.769831742546370990e+00,1.108384445376758620e+01,3.513889759271696676e+03,2.811111807417357227e+02
5.344890815135855888e+01,6.437568867402445605e-01,3.541052244546334826e+00,8.776057491405625299e+00,-8.764683757121343177e+00,2.271116831077799603e+00,1.103580058819914278e+01,3.513758821202829495e+03,2.811007056962263846e+02
5.346891148524753845e+01,5.710892605206350225e-01,3.644975981179889413e+00,8.747241048276251263e+00,-8.509153978054389000e+00,2.242558265008911533e+00,1.075171224306330053e+01,3.513621136470587771e+03,2.810896909176470331e+02
5.348891481913652513e+01,4.983433569295026011e-01,3.548008470051476237e+00,8.649224771756532704e+00,-8.668574340141034895e+00,2.039817308143112129e+00,1.070839164828414702e+01,3.513476677621438739e+03,2.810781342097151310e+02
5.350891815302550469e+01,4.255206754615561415e-01,3.610668080260444057e+00,8.644463436627761510e+00,-8.498443455818069481e+00,2.357620312545954278e+00,1.085606376836402376e+01,3.513325418180118959e+03,2.810660334544095349e+02
5.352892148691448426e+01,3.526227182467240873e-01,3.744787646367310874e+00,8.433847824524573156e+00,-8.180825255683780384e+00,2.707328440368469202e+00,1.088815369605224959e+01,3.513167332658131727e+03,2.810533866126505700e+02
5.354892482080347094e+01,2.796509900015515804e-01,3.608055881302783874e+00,8.637289523598653318e+00,-8.422665017847670299e+00,2.440296210961074408e+00,1.086296122880874471e+01,3.513002396562012564e+03,2.810401917249610051e+02
5.356892815469244340e+01,2.066069979807005907e-01,3.324368448210463178e+00,8.556653386909143677e+00,-8.968118324801970687e+00,1.976922151495864810e+00,1.094504047629783550e+01,3.512830586401348683e+03,2.810264469121079287e+02
5.358893148858143007e+01,1.334922519280818953e-01,3.581858639310649739e+00,8.684087643466677164e+00,-8.395989461749843841e+00,2.703201913613218821e+00,1.109919137536306266e+01,3.512651879696554261e+03,2.810121503757243318e+02
5.360893482247040964e+01,6.030826402830991029e-02,3.665563985304783223e+00,8.680062433247394793e+00,-8.182866804793535564e+00,2.853215533881263255e+00,1.103608233867479882e+01,3.512466254986397871e+03,2.809973003989118183e+02
5.362893815635939632e+01,-1.294345114233230731e-02,3.481310855316385400e+00,8.724913780659072415e+00,-8.523280381854771548e+00,2.227261841780412865e+00,1.075054222363518441e+01,3.512273691835279806e+03,2.809818953468223981e+02
5.364894149024837589e+01,-8.626137666471844767e-02,3.617702201362432035e+00,8.782360483851904931e+00,-8.201535494979125929e+00,2.777387259472645198e+00,1.097892275445177113e+01,3.512074170840247007e+03,2.809659336672197583e+02
5.366894482413735545e+01,-1.596439933259481414e-01,3.405778037253347712e+00,8.669875735711014997e+00,-8.599324703373758538e+00,2.168145527613953405e+00,1.076747023098771194e+01,3.511867673637759253e+03,2.809494138910207539e+02
5.368894815802633502e+01,-2.330897796684621159e-01,3.300736005644667515e+00,8.855729894507144095e+00,-8.776466053935553902e+00,2.049060119890887322e+00,1.082552617382644122e+01,3.511654182910183408e+03,2.809323346328146727e+02
5.370895149191531459e+01,-3.065972120390847433e-01,3.486393388043182551e+00,8.693180798972855783e+00,-8.353254522490415113e+00,2.335620514687203553e+00,1.068887503717761867e+01,3.511433682392027094e+03,2.809146945913621494e+02
5.372895482580430127e+01,-3.801647646383932155e-01,3.249172568996586463e+00,8.571024200293338779e+00,-8.803642410419211473e+00,1.820374275919254714e+00,1.062401668633846619e+01,3.511206156875906800e+03,2.808964925500725371e+02
5.374895815969328083e+01,-4.537909095699226292e-01,3.421718859547565383e+00,8.632101266599738310e+00,-8.407707513212686834e+00,2.371087187555753317e+00,1.077879470076844015e+01,3.510971592218238129e+03,2.808777273774590526e+02
5.376896149358226751e+01,-5.274741168896430743e-01,3.595499658170695056e+00,8.648441404985096170e+00,-8.009310893028949607e+00,2.938477896607496476e+00,1.094778878963644608e+01,3.510729975344657305e+03,2.808583980275726049e+02
5.378896482747123997e+01,-6.012128546552235608e-01,3.202540504314492331e+00,8.726794001741685847e+00,-8.781765296710084101e+00,2.100420592739398629e+00,1.088218588944948273e+01,3.510481294255164812e+03,2.808385035404131713e+02
5.380896816136022665e+01,-6.750055889758797001e-01,3.268852822232314992e+00,8.604775036621482798e+00,-8.605586753968633928e+00,2.011210706356598266e+00,1.061679746032523219e+01,3.510225538028988467e+03,2.808180430423190614e+02
5.382897149524920621e+01,-7.488507840615223898e-01,3.289276525748430657e+00,8.657816614927869026e+00,-8.524309354205611200e+00,2.334814321749979271e+00,1.085912367595559047e+01,3.509962696829165907e+03,2.807970157463332725e+02
